1558697062, 7.518, 阿德里安.布洛克
1558697117, 40.798, 高中语文老师放的，12年前了
1558697237, 154.718, 波兰吗？
1558697366, 17.678, 是真的帅
1558697581, 111.538, 阵亡耳机党。。。
1558697776, 262.811, 只宣不战，直接坑死了波兰
1558698145, 123.816, 你哪位啊
1558698175, 144.144, 战争突然来临，猝不及防
1558698302, 68.82, 二战迷路过
1558698324, 31.337, 第一部把我看哭的文艺片
1558698387, 157.603, 孔子？
1558698561, 331.235, 那是德国国防军
1558698639, 19.713, 最喜欢的电影之一
1558698960, 24.458, 好看，就是看的我想哭
1558699118, 4.711, 非常喜欢
1558699170, 232.94, 有！我在呢！
1558699190, 232.94, 有！我在呢！
1558699255, 15.181, 牛！
1558699303, 110.774, 好看+影评被老师表扬
1558699609, 23.999, 逼我充会员？
1558699610, 313.595, 金坷垃，给她
1558699622, 196.114, 男主长得好像我小学的音乐老师
1558699634, 93.526, 1080+
1558699768, 15.381, 瞧，我看到了什么
1558699900, 203.178, 英音？
1558699987, 55.889, 当年老师让我写观后感，然后P都没崩出来两个，现在来重温看看
1558700079, 286.701, 英法意都不算好队友
1558700091, 271.681, 波兰又被买了
1558700600, 234.944, 认真看别讲话
1558700607, 42.819, 初中看的一部很有感触的二战片
1558700686, 119.963, 记住这个女粉
1558701276, 301.924, 走的好整齐啊
1558701826, 17.775, 富贵使我们相遇！！！
1558702299, 273.737, 张伯伦？
1558702342, 100.894, 好电影
1558702561, 274.614, 静坐战争
1558702598, 303.694, 绥靖政策
1558703127, 178.127, 啥时候把卡庭惨案买下来吧
1558703769, 10.881, 钢琴学者前来学习
1558704036, 32.392, 来了来了咧
1558704647, 29.098, 肖邦夜曲
1558705183, 38.905, 啊！！我们初中的时候语文老师给我们放过，很怀念了！！
1558705503, 9.698, 来了老弟~
1558705652, 263.066, 被英法坑了
1558705715, 242.81, 三年前学德语老师给放过德语版的
1558705800, 46.134, 点个赞安心看剧
1558706039, 24.405, 就等辛德勒的名单了
1558706499, 122.118, hhh鼻孔好大
1558707045, 252.588, 信号不好拍打一下是国际通用手法
1558707328, 114.158, 我耳朵没有了
1558707586, 196.67, 男主好有气质啊
1558708334, 232.594, 有
1558708421, 42.794, 很多电影现在在买回来，以前都能看的
1558708670, 189.482, 毕竟犹太人大鼻子
1558708722, 213.546, 当年是寻着TK叔来看的，没想到这么悲伤
1558708754, 232.576, 刚播两天人肯定不多啊
1558709119, 7.598, 我也有颜色了，哈哈哈哈
1558709143, 21.678, 看我看我
1558709221, 150.178, 我猜这是法国？
1558709247, 23.75, 我来二刷了
1558709280, 11.197, 牛逼了
1558709290, 6.229, 厉害了小破站
1558709373, 232.998, 都在认真看，别讲话
1558709706, 0.0, 这个超好看
1558709753, 24.286, 哔哩哔哩无限矿业集团
1558709805, 271.227, 然而还是被骗了
1558709942, 118.578, 咦...好像看木鱼讲解过0 0+
1558710289, 17.411, 握草握草握草
1558711077, 232.938, 有的
1558711680, 264.538, 法国才坑
1558711735, 22.735, 这不是战地钢琴家嘛？
1558711872, 9.271, 看我发现了什么
1558712133, 11.654, 超爱的电影！
1558712486, 92.478, 艺术就是爆炸
1558712508, 239.699, 第四遍看
1558712689, 64.161, bilibili矿产公司想起了他们还有一个小破站~\(≧▽≦)/~
1558712728, 1.77, 哈哈
1558712739, 7.278, 把vv
1558712888, 2.235, B站赛高！！
1558712893, 108.299, 这是演超脱的男主
1558712982, 9.616, 竟然买回来了！超好看啊！！！！1
1558714372, 14.848, 两个半小时？
1558714542, 15.957, op20!!
1558714766, 13.089, 看了好多遍
1558714927, 122.041, 小迷妹
1558716254, 90.698, 前方更加高能
1558716364, 156.167, 开头都说了1939的华沙了，当然是波兰啊
1558716526, 267.125, 然而西线甚至看着德国人修工事
1558716600, 326.745, 昨晚跑了就没事了
1558716829, 209.618, 一直觉得男主给人一种种很儒雅的感觉
1558718415, 139.638, 那个女的好看诶⊙∀⊙！
1558718474, 175.078, 妈妈和主角长得好像啊！这是真的母子吗？
1558718619, 324.634, 真的是大作，连军队走路都这么整齐
1558723720, 223.909, 不走就是死
1558728829, 16.947, 已经看过了，b站真慢
1558728856, 33.133, 看过了
1558735044, 162.333, 孔子？
1558742905, 45.59, 小破站←_←还有点东西
1558744634, 63.488, 犹太鼻
1558745961, 317.866, 英法只是宣战，但不出兵，实行绥靖政策
1558746075, 147.707, 这尖鼻子都是犹太人哦
1558746136, 321.504, 赶紧跑多好
1558748335, 5.694, 我超爱的
1558748608, 41.918, 牛
1558749789, 307.441, 闪击波兰
1558750948, 152.535, 孔子的等一下
1558752192, 262.285, 绥靖政策 指望他人给自己生路的国家 挺可悲的
1558754060, 274.09, 英法宣而不战啊啊啊啊
1558755555, 69.461, 这个鼻子太优秀了吧
1558757601, 6.525, 求乱世佳人，求辛德勒的名单，求夜访吸血鬼
1558758264, 275.609, 可惜就是这个时候没逃，被英法骗了~
1558758815, 288.536, 欧洲没几个不是卖队友的，除了耿直的德国佬，可惜是敌人
1558759623, 298.426, 三脸懵逼
1558759960, 228.376, 这里离开了 就没那么多事了，结果被  英法 宣而不战 玩儿了。
1558761119, 65.438, 前方高能
1558761135, 82.584, 前方高能
1558761477, 19.626, 久闻大名
1558764216, 330.781, 竟然不逃跑。。。
1558764798, 23.256, 不就是大会员吗…我充
1558765942, 106.198, 音效爆炸
1558766082, 337.472, 从英国对德宣战到华沙沦陷有两个多星期呢，自己不走怪谁
1558766575, 9.238, 1479个小伙伴你们好
1558769846, 10.837, 小时候，我妈给我过看的，当时很震撼，一直想二刷来着
1558771455, 80.656, 为什么感觉像罗斯
1558771565, 114.783, 耳机爆炸
1558772833, 59.294, 不知道几刷了
1558776788, 313.208, 走的好齐整
1558778215, 5.802, @李政
1558778633, 235.818, 都在认真看
1558782019, 33.181, 1703位朋友你们好
1558782379, 8.741, 欧，我的上帝，你看看他，他回来了我真不敢相信
1558782779, 309.318, 好美
1558783172, 334.015, 这里男主小提琴拨弦调音的曲调就是肖邦的第一叙事曲
1558783271, 7.105, 好久以前的了
1558783410, 112.503, 超市夜未眠的女主
1558783473, 95.486, 卧槽 吓老子一跳
1558784710, 33.253, 小破站牛批！
1558785899, 296.874, 英国也就能自保，二三十万军队只有，他们就空军海军厉害
1558785953, 195.853, 这部好片，但我看不进战争题材
1558787732, 5.346, 经典
1558787864, 94.627, 真的高能预警
1558787881, 105.427, 小心啊
1558787906, 122.827, 快逃命啊
1558788022, 238.68, 都在
1558788057, 274.013, 真实
1558788100, 258.059, 男主使用了原力
1558788271, 165.794, 别说了 是老子
1558789788, 243.562, 船长在说话
1558792426, 6.109, 超好看
1558792504, 285.803, 太惨了
1558794423, 264.664, 本来都可以走的，都tm怪英法这两个坑b
1558795581, 131.238, 这个是海上钢琴师哪位吗
1558796062, 47.688, 1716位小伙伴们你们好啊
1558796576, 95.562, 长的还蛮帅的
1558796602, 64.795, 我在看电影了
1558796636, 98.81, 长大了学钢琴
1558797615, 202.043, 男主自带忧郁气质
1558797738, 309.602, 英法也太苟了
1558799377, 58.118, AB
1558800777, 102.46, 天降雄狮反派?
1558802324, 255.164, 这里德文的部分电影有疏漏，39年不可能收听得到43年的戈培尔的总体战演说
1558808608, 223.918, 男主长得很像卡夫卡
1558824006, 32.078, 厉害
1558832367, 299.678, 德三男模队华沙秀场开始…
1558836195, 269.825, 绥靖政策
1558836202, 187.218, 阿p是你吗 阿p？
1558843756, 65.121, 专门学的钢琴 太会了吧这个弹的
1558848112, 74.74, 是不是二代教父呀
1558849107, 23.466, 重刷钢琴家
1558849144, 39.253, B站以前有看过不用会员
1558849221, 73.472, 罗曼波兰斯基
1558849469, 208.32, 忧郁的艺术家
1558850270, 5.761, 终于来了！
1558852561, 54.272, 不就是会员吗
1558852841, 319.914, 像打台风
1558852928, 3.999, 可以
1558852966, 30.959, 已经冲了会吴
1558854239, 334.336, 最精神的军装
1558860723, 235.65, 这广播是真的欠。
1558860760, 139.715, 可能是习惯了
1558865039, 10.228, 哦哦哦！
1558868005, 10.431, 小破站这么厉害的吗
1558870751, 27.997, 记得好像讲萧邦的
1558873814, 6.092, 啊啊啊啊升c小调夜曲 我爱肖邦
1558873918, 4.986, leileleile
1558875218, 309.431, 这些人好淡定
1558875316, 264.858, 全球通用修理电器方法——拍几下
1558875790, 118.408, 气质美女
1558876139, 45.824, 那天的那一夜
1558878026, 257.661, 但是宣而不战
1558881478, 325.482, 跑能跑到哪去？知道卡廷森林吗？去百度一下
1558886406, 44.462, 第一次是上大学的时候看的
1558888399, 34.505, 想起来曾经去蹭电影看了
1558917907, 173.748, ཐ
1558927092, 3.521, 影片告诉我们，永远不要把自己的命运交给别人
1558932188, 297.361, 卖队友
1558940764, 140.121, 这不是海上钢琴师，不一样
1558942717, 66.314, 有511个小伙伴陪我一起看！！
1558954243, 293.29, 英法弟弟行为
1558954861, 191.873, 这弟弟像g2的阿p
1558954875, 205.759, 弟弟好像阿p
1558957157, 25.088, 解卡
1558957828, 288.4, 抽烟不过肺，小哥你这个B装的不到位啊
1558959223, 57.644, 战前的华沙
1558963261, 0.0, kkk
1558968505, 75.332, 音乐真的能治愈心灵
